Timestamp,TeamNum,TeamName,AccountId,PlayerName,PlatformName,Score,Goals,Assists,Saves,Shots,Demolishes,Pads,Boosts,BoostUsage,PossessionTime
2025-09-06_18-41-02,0,Blue,9e8f72b9b88e456684a7efffe83401bc,Mithanne,Epic,358,2,0,1,4,1,0,0,7.90728,0:39
2025-09-06_18-41-02,1,Orange,082b2ee60bbd4dc1ab5a498a24b096ba,***********,Epic,302,1,0,2,3,0,0,0,0,0:43
