Timestamp,TeamNum,TeamName,AccountId,PlayerName,PlatformName,Score,Goals,Assists,Saves,Shots,Demolishes,Pads,Boosts,BoostUsage,PossessionTime
2025-09-06_23-48-51,0,Blue,9e8f72b9b88e456684a7efffe83401bc,Mithanne,Epic,1072,6,0,1,8,2,0,0,30.461,2:13
2025-09-06_23-48-51,1,Orange,11c8cd428dd54adcb378e645ea65dac9,Aura_farmer.,Epic,805,4,0,1,7,0,0,0,0,2:47
