Timestamp,TeamNum,TeamName,AccountId,PlayerName,PlatformName,Score,Goals,Assists,Saves,Shots,Demolishes,Pads,Boosts,BoostUsage,PossessionTime
2025-09-07_18-28-46,0,Blue,db23f88d3d194dfc9ab5a72f17c6aadf,Zephyro391,Epic,1224,8,0,2,10,0,0,0,0,1:51
2025-09-07_18-28-46,1,Orange,9e8f72b9b88e456684a7efffe83401bc,Mithanne,Epic,647,4,0,0,6,2,0,0,23.9271,1:38
