Timestamp,TeamNum,TeamName,AccountId,PlayerName,PlatformName,Score,Goals,Assists,Saves,Shots,Demolishes,Pads,Boosts,BoostUsage,PossessionTime
2025-09-07_18-36-03,0,Blue,9e8f72b9b88e456684a7efffe83401bc,Mithanne,Epic,1045,5,0,3,9,0,0,0,30.4649,2:21
2025-09-07_18-36-03,1,Orange,39442afacd264f0297b9985fa127f45a,SOJAtheBoss,Epic,829,3,0,2,10,0,0,0,0,2:41
