Timestamp,TeamNum,TeamName,AccountId,PlayerName,PlatformName,Score,Goals,Assists,Saves,Shots,Demolishes,Pads,Boosts,BoostUsage,PossessionTime
2025-09-07_11-11-19,0,Blue,76561198014737397,Deurone,Steam,192,0,2,0,4,0,0,0,0,0:37
2025-09-07_11-11-19,0,Blue,76561198091094574,iskek,Steam,880,6,0,0,6,0,0,0,0,0:36
2025-09-07_11-11-19,1,Orange,9e8f72b9b88e456684a7efffe83401bc,Mithanne,Epic,82,0,0,1,1,0,0,0,9.49453,0:17
2025-09-07_11-11-19,1,Orange,5396514627271242736,fabianlukas2009,PS4,16,0,0,0,0,0,0,0,0,0:19
