Timestamp,TeamNum,TeamName,AccountId,PlayerName,PlatformName,Score,Goals,Assists,Saves,Shots,Demolishes,Pads,Boosts,BoostUsage,PossessionTime
2025-09-07_00-42-46,0,Blue,9e8f72b9b88e456684a7efffe83401bc,Mithanne,Epic,66,0,0,0,2,0,0,0,8.66079,0:36
2025-09-07_00-42-46,1,Orange,b610ac77ea984c13998b915e8cf07298,hafed yagoubi,Epic,559,4,0,0,4,0,0,0,0,0:37
