Timestamp,TeamNum,TeamName,AccountId,PlayerName,PlatformName,Score,Goals,Assists,Saves,Shots,Demolishes,Pads,Boosts,BoostUsage,PossessionTime
2025-09-06_18-55-39,0,Blue,36d36e037c4944b5b8c7e28fbd8c999c,zozco,Epic,208,1,0,0,2,2,0,0,0,0:26
2025-09-06_18-55-39,1,Orange,9e8f72b9b88e456684a7efffe83401bc,Mithanne,Epic,80,0,0,0,2,0,0,0,7.28361,0:44
