Timestamp,TeamNum,TeamName,AccountId,PlayerName,PlatformName,Score,Goals,Assists,Saves,Shots,Demolishes,Pads,Boosts,BoostUsage,PossessionTime
2025-09-07_10-41-10,0,Blue,df3f8095241a4300852f9b9a4bffb933,Jxst Nafix.,Epic,368,2,0,0,3,0,0,0,0,1:30
2025-09-07_10-41-10,1,Orange,9e8f72b9b88e456684a7efffe83401bc,Mithanne,Epic,220,1,0,0,4,0,0,0,13.6459,1:03
