Timestamp,TeamNum,TeamName,AccountId,PlayerName,PlatformName,Score,Goals,Assists,Saves,Shots,Demolishes,Pads,Boosts,BoostUsage,PossessionTime
2025-09-06_19-02-18,0,Blue,9e8f72b9b88e456684a7efffe83401bc,Mithanne,Epic,224,1,0,1,3,0,0,0,4.70774,0:21
2025-09-06_19-02-18,1,Orange,0d916db018b64d459b7f3f8a08a35ce8,rahi.,Epic,125,0,0,1,1,0,0,0,0,0:23
