Timestamp,TeamNum,TeamName,AccountId,PlayerName,PlatformName,Score,Goals,Assists,Saves,Shots,Demolishes,Pads,Boosts,BoostUsage,PossessionTime
2025-09-07_00-38-58,0,Blue,9e8f72b9b88e456684a7efffe83401bc,Mithanne,Epic,761,3,0,2,6,0,0,0,26.209,1:46
2025-09-07_00-38-58,1,Orange,b610ac77ea984c13998b915e8cf07298,hafed yagoubi,Epic,895,5,0,1,7,0,0,0,0,1:47
